date,year,month,day,day_of_year,season,city,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,temp_range_c,feels_like_c,dew_point_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_direction_deg,pressure_hpa,solar_radiation_mj_m2,sunshine_hours,weather_code,weather_description,nasa_temp_mean_c,nasa_temp_max_c,nasa_temp_min_c,nasa_precipitation_mm,nasa_humidity_pct,nasa_wind_speed_kmh,nasa_wind_direction_deg,nasa_pressure_hpa,data_source,dengue_new_hospitalizations,dengue_deaths,dengue_discharges,dengue_active_cases,dengue_cumulative_cases_yr,dengue_cumulative_deaths_yr,dengue_cfr_running_pct,dengue_dominant_serotype,dengue_alert_level,dengue_source,dengue_7day_avg,dengue_14day_avg,precip_lag7d_mm,precip_lag14d_mm,precip_lag21d_mm,humidity_lag7d_pct,humidity_lag14d_pct,humidity_lag21d_pct
2023-08-14,2023,8,14,226,Monsoon,Dhaka,23.71,90.41,28.52,32.05,25.06,7.0,29.6,24.9,81.8,12.1,5.18,209.7,1003.2,8.7,4.8,80,Rain showers,28.52,32.05,25.06,12.1,81.77,5.18,209.7,1003.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1220,6,1552,2778,46705,233,0.4989,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),696.1,668.5,74.9,7.36,0.4,93.5,80.0,84.6
2023-08-15,2023,8,15,227,Monsoon,Dhaka,23.71,90.41,29.11,32.31,26.3,6.0,30.4,26.4,86.6,13.39,7.2,215.6,1003.1,7.8,2.3,80,Rain showers,29.11,32.31,26.3,13.39,86.61,7.2,215.6,1003.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),731,3,2261,2995,47436,236,0.4975,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),613.7,662.9,42.99,36.04,1.23,90.9,85.7,85.8
2023-08-16,2023,8,16,228,Monsoon,Dhaka,23.71,90.41,29.19,32.1,26.78,5.3,30.6,26.9,88.4,18.26,8.64,185.3,1002.8,9.8,7.4,80,Rain showers,29.19,32.1,26.78,18.26,88.43,8.64,185.3,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),521,3,2704,3228,47957,239,0.4984,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),575.7,664.5,17.36,11.32,7.57,90.4,89.5,89.4
2023-08-17,2023,8,17,229,Monsoon,Dhaka,23.71,90.41,28.71,31.58,26.72,4.9,30.2,26.6,89.5,13.35,7.38,153.8,1002.1,10.1,2.9,3,Overcast,28.71,31.58,26.72,13.35,89.54,7.38,153.8,1002.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),494,2,3030,3526,48451,241,0.4974,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),572.9,650.1,4.76,13.25,6.29,89.5,90.4,87.7
2023-08-18,2023,8,18,230,Monsoon,Dhaka,23.71,90.41,28.47,31.61,26.3,5.3,30.0,26.4,89.8,6.23,15.26,139.9,1002.6,7.2,4.2,61,Moderate rain,28.47,31.61,26.3,6.23,89.82,15.26,139.9,1002.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),871,4,2962,3837,49322,245,0.4967,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),656.1,660.1,23.03,27.3,8.33,90.2,90.3,87.8
2023-08-19,2023,8,19,231,Monsoon,Dhaka,23.71,90.41,28.19,31.41,26.17,5.2,29.7,26.4,91.1,7.05,15.34,147.2,1004.0,4.0,2.3,80,Rain showers,28.19,31.41,26.17,7.05,91.13,15.34,147.2,1004.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),446,4,2613,3063,49768,249,0.5003,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),691.9,664.2,25.45,13.82,9.13,92.3,89.0,87.6
2023-08-20,2023,8,20,232,Monsoon,Dhaka,23.71,90.41,28.8,32.04,26.01,6.0,30.2,26.4,88.0,2.68,9.83,179.5,1004.4,7.7,3.3,61,Moderate rain,28.8,32.04,26.01,2.68,88.02,9.83,179.5,1004.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),434,3,2329,2766,50202,252,0.502,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),673.9,647.0,29.5,49.46,0.69,85.8,91.3,84.9
2023-08-21,2023,8,21,233,Monsoon,Dhaka,23.71,90.41,28.18,30.8,26.14,4.7,29.6,26.0,89.3,1.84,11.05,184.2,1003.7,11.5,4.0,61,Moderate rain,28.18,30.8,26.14,1.84,89.29,11.05,184.2,1003.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),795,4,2241,3040,50997,256,0.502,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),613.1,654.6,12.1,74.9,7.36,81.8,93.5,80.0
2023-08-22,2023,8,22,234,Monsoon,Dhaka,23.71,90.41,27.88,29.59,26.42,3.2,29.5,26.3,92.3,3.17,13.75,172.5,1003.8,13.9,5.5,61,Moderate rain,27.88,29.59,26.42,3.17,92.3,13.75,172.5,1003.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),731,4,2542,3277,51728,260,0.5026,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),613.1,613.4,13.39,42.99,36.04,86.6,90.9,85.7
2023-08-23,2023,8,23,235,Monsoon,Dhaka,23.71,90.41,28.26,30.86,26.3,4.6,29.7,26.2,89.7,12.4,12.96,169.1,1002.9,8.2,1.9,95,Thunderstorm,28.26,30.86,26.3,12.4,89.66,12.96,169.1,1002.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),767,5,2401,3173,52495,265,0.5048,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),648.3,612.0,18.26,17.36,11.32,88.4,90.4,89.5
2023-08-24,2023,8,24,236,Monsoon,Dhaka,23.71,90.41,28.49,30.64,26.66,4.0,30.1,26.7,91.3,17.53,11.7,184.2,1000.5,15.3,3.1,61,Moderate rain,28.49,30.64,26.66,17.53,91.27,11.7,184.2,1000.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),723,2,2725,3450,53218,267,0.5017,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),681.0,626.9,13.35,4.76,13.25,89.5,89.5,90.4
2023-08-25,2023,8,25,237,Monsoon,Dhaka,23.71,90.41,28.29,30.99,26.33,4.7,29.8,26.5,91.0,6.31,11.41,201.3,1000.2,13.3,4.8,61,Moderate rain,28.29,30.99,26.33,6.31,90.95,11.41,201.3,1000.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1064,4,3012,4080,54282,271,0.4992,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),708.6,682.4,6.23,23.03,27.3,89.8,90.2,90.3
2023-08-26,2023,8,26,238,Monsoon,Dhaka,23.71,90.41,28.45,31.27,26.26,5.0,30.0,26.6,90.5,27.87,15.26,223.0,1001.1,13.1,5.8,61,Moderate rain,28.45,31.27,26.26,27.87,90.47,15.26,223.0,1001.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1327,6,3279,4612,55609,277,0.4981,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),834.4,763.1,7.05,25.45,13.82,91.1,92.3,89.0
2023-08-27,2023,8,27,239,Monsoon,Dhaka,23.71,90.41,28.67,31.52,26.62,4.9,30.2,26.7,90.1,14.19,13.18,217.0,1000.8,9.2,5.8,3,Overcast,28.67,31.52,26.62,14.19,90.12,13.18,217.0,1000.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1085,6,3875,4966,56694,283,0.4992,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),927.4,800.6,2.68,29.5,49.46,88.0,85.8,91.3
2023-08-28,2023,8,28,240,Monsoon,Dhaka,23.71,90.41,29.38,32.63,26.79,5.8,30.7,26.8,87.2,7.83,9.4,190.6,1001.1,7.3,1.7,95,Thunderstorm,29.38,32.63,26.79,7.83,87.19,9.4,190.6,1001.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),798,8,4191,4997,57492,291,0.5062,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),927.9,770.5,1.84,12.1,74.9,89.3,81.8,93.5
2023-08-29,2023,8,29,241,Monsoon,Dhaka,23.71,90.41,29.8,32.83,26.73,6.1,30.9,26.3,82.6,4.34,5.62,72.1,1002.2,4.2,1.7,61,Moderate rain,29.8,32.83,26.73,4.34,82.65,5.62,72.1,1002.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),354,3,4271,4628,57846,294,0.5082,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),874.0,743.6,3.17,13.39,42.99,92.3,86.6,90.9
2023-08-30,2023,8,30,242,Monsoon,Dhaka,23.71,90.41,30.07,32.98,26.32,6.7,31.0,25.8,78.6,0.22,5.65,359.2,1003.2,19.4,5.0,61,Moderate rain,30.07,32.98,26.32,0.22,78.57,5.65,359.2,1003.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),368,0,3564,3932,58214,294,0.505,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),817.0,732.6,12.4,18.26,17.36,89.7,88.4,90.4
2023-08-31,2023,8,31,243,Monsoon,Dhaka,23.71,90.41,28.99,31.33,26.97,4.4,30.4,26.4,87.3,6.05,6.16,184.3,1004.3,12.2,4.7,51,Light drizzle,28.99,31.33,26.97,6.05,87.3,6.16,184.3,1004.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),427,4,2601,3032,58641,298,0.5082,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),774.7,727.9,17.53,13.35,4.76,91.3,89.5,89.5
2023-09-01,2023,9,1,244,Monsoon,Dhaka,23.71,90.41,29.21,32.12,26.98,5.1,30.6,26.6,86.8,7.89,7.06,202.5,1004.3,7.7,2.5,80,Rain showers,29.21,32.12,26.98,7.89,86.77,7.06,202.5,1004.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1771,10,1937,3718,60412,308,0.5098,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),875.7,792.1,6.31,6.23,23.03,91.0,89.8,90.2
2023-09-02,2023,9,2,245,Monsoon,Dhaka,23.71,90.41,29.68,32.61,26.85,5.8,30.9,26.7,84.9,8.83,5.58,231.0,1002.9,6.5,3.0,80,Rain showers,29.68,32.61,26.85,8.83,84.94,5.58,231.0,1002.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),846,5,2915,3766,61258,313,0.511,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),807.0,820.7,27.87,7.05,25.45,90.5,91.1,92.3
2023-09-03,2023,9,3,246,Monsoon,Dhaka,23.71,90.41,28.32,30.14,26.42,3.7,29.8,26.4,90.5,28.73,9.29,97.0,1001.0,13.8,5.1,61,Moderate rain,28.32,30.14,26.42,28.73,90.5,9.29,97.0,1001.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),341,2,3410,3753,61599,315,0.5114,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),700.7,814.1,14.19,2.68,29.5,90.1,88.0,85.8
2023-09-04,2023,9,4,247,Monsoon,Dhaka,23.71,90.41,27.79,29.75,25.8,3.9,29.3,25.7,89.4,19.88,7.81,93.4,1001.2,7.1,2.2,95,Thunderstorm,27.79,29.75,25.8,19.88,89.45,7.81,93.4,1001.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),357,2,3383,3742,61956,317,0.5117,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),637.7,782.8,7.83,1.84,12.1,87.2,89.3,81.8
2023-09-05,2023,9,5,248,Monsoon,Dhaka,23.71,90.41,29.19,32.7,25.55,7.2,30.5,26.3,85.7,14.33,7.78,53.0,1001.4,16.5,6.4,2,Partly cloudy,29.19,32.7,25.55,14.33,85.74,7.78,53.0,1001.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),289,2,3313,3604,62245,319,0.5125,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),628.4,751.2,4.34,3.17,13.39,82.6,92.3,86.6
2023-09-06,2023,9,6,249,Monsoon,Dhaka,23.71,90.41,28.94,31.81,26.56,5.2,30.4,26.7,88.8,5.17,9.4,135.1,1002.7,7.2,2.0,80,Rain showers,28.94,31.81,26.56,5.17,88.82,9.4,135.1,1002.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),170,0,1833,2003,62415,319,0.5111,DENV-2 (dominant 70%),High,DGHS/WHO/PMC anchored estimates (daily distribution),600.1,708.6,0.22,12.4,18.26,78.6,89.7,88.4
2023-09-07,2023,9,7,250,Monsoon,Dhaka,23.71,90.41,28.17,31.11,26.04,5.1,29.7,26.3,90.7,21.02,15.19,121.6,1003.6,10.8,4.8,80,Rain showers,28.17,31.11,26.04,21.02,90.71,15.19,121.6,1003.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),346,4,1153,1503,62761,323,0.5147,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),588.6,681.6,6.05,17.53,13.35,87.3,91.3,89.5
2023-09-08,2023,9,8,251,Monsoon,Dhaka,23.71,90.41,27.73,29.05,26.73,2.3,29.4,26.6,94.2,14.14,15.8,147.9,1004.9,16.1,3.4,3,Overcast,27.73,29.05,26.73,14.14,94.23,15.8,147.9,1004.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),463,4,1158,1625,63224,327,0.5172,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),401.7,638.7,7.89,6.31,6.23,86.8,91.0,89.8
2023-09-09,2023,9,9,252,Monsoon,Dhaka,23.71,90.41,28.85,31.84,26.12,5.7,30.2,26.2,86.6,1.19,7.92,176.4,1004.5,11.9,4.1,2,Partly cloudy,28.85,31.84,26.12,1.19,86.58,7.92,176.4,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),235,1,1267,1503,63459,328,0.5169,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),314.4,560.7,8.83,27.87,7.05,84.9,90.5,91.1
2023-09-10,2023,9,10,253,Monsoon,Dhaka,23.71,90.41,29.06,32.06,26.09,6.0,30.4,26.3,86.0,3.81,6.66,222.4,1002.4,13.2,5.2,51,Light drizzle,29.06,32.06,26.09,3.81,85.95,6.66,222.4,1002.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),269,2,1212,1483,63728,330,0.5178,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),304.1,502.4,28.73,14.19,2.68,90.5,90.1,88.0
2023-09-11,2023,9,11,254,Monsoon,Dhaka,23.71,90.41,29.13,32.26,26.25,6.0,30.3,25.9,83.9,5.15,7.13,195.3,1001.5,11.7,5.7,2,Partly cloudy,29.13,32.26,26.25,5.15,83.94,7.13,195.3,1001.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),263,1,1312,1576,63991,331,0.5173,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),290.7,464.2,19.88,7.83,1.84,89.4,87.2,89.3
2023-09-12,2023,9,12,255,Monsoon,Dhaka,23.71,90.41,28.85,31.87,26.22,5.7,30.2,26.4,87.7,18.65,7.92,160.4,1001.7,7.8,5.8,61,Moderate rain,28.85,31.87,26.22,18.65,87.71,7.92,160.4,1001.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),439,2,1228,1669,64430,333,0.5168,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),312.1,470.3,14.33,4.34,3.17,85.7,82.6,92.3
2023-09-13,2023,9,13,256,Monsoon,Dhaka,23.71,90.41,28.24,31.26,26.27,5.0,29.7,26.1,89.1,3.03,12.49,114.0,1001.9,6.7,1.9,80,Rain showers,28.24,31.26,26.27,3.03,89.14,12.49,114.0,1001.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),540,1,1205,1746,64970,334,0.5141,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),365.0,482.6,5.17,0.22,12.4,88.8,78.6,89.7
2023-09-14,2023,9,14,257,Monsoon,Dhaka,23.71,90.41,27.9,30.62,26.26,4.4,29.5,26.2,91.5,6.92,18.97,121.0,1003.4,8.4,1.3,80,Rain showers,27.9,30.62,26.26,6.92,91.46,18.97,121.0,1003.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),352,3,1508,1863,65322,337,0.5159,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),365.9,477.2,21.02,6.05,17.53,90.7,87.3,91.3
2023-09-15,2023,9,15,258,Monsoon,Dhaka,23.71,90.41,28.06,30.68,26.18,4.5,29.6,26.2,90.6,1.92,13.03,140.1,1005.2,11.5,5.0,3,Overcast,28.06,30.68,26.18,1.92,90.55,13.03,140.1,1005.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),852,4,1590,2446,66174,341,0.5153,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),421.4,411.6,14.14,7.89,6.31,94.2,86.8,91.0
2023-09-16,2023,9,16,259,Monsoon,Dhaka,23.71,90.41,28.71,31.88,25.12,6.8,29.9,25.6,84.7,1.54,7.02,141.9,1004.6,8.3,6.1,61,Moderate rain,28.71,31.88,25.12,1.54,84.74,7.02,141.9,1004.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),647,3,2180,2830,66821,344,0.5148,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),480.3,397.4,1.19,8.83,27.87,86.6,84.9,90.5
2023-09-17,2023,9,17,260,Monsoon,Dhaka,23.71,90.41,29.73,33.22,26.21,7.0,30.9,26.4,83.4,1.15,5.22,292.2,1002.5,13.1,4.8,2,Partly cloudy,29.73,33.22,26.21,1.15,83.45,5.22,292.2,1002.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),342,4,2387,2733,67163,348,0.5181,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),490.7,397.4,3.81,28.73,14.19,86.0,90.5,90.1
2023-09-18,2023,9,18,261,Monsoon,Dhaka,23.71,90.41,28.06,29.93,26.66,3.3,29.6,26.1,90.2,31.18,6.66,153.7,1002.9,5.5,2.1,80,Rain showers,28.06,29.93,26.66,31.18,90.2,6.66,153.7,1002.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),206,1,2192,2399,67369,349,0.518,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),482.6,386.6,5.15,19.88,7.83,83.9,89.4,87.2
2023-09-19,2023,9,19,262,Monsoon,Dhaka,23.71,90.41,27.72,30.26,25.71,4.6,29.3,26.0,91.4,17.03,13.32,109.0,1004.7,14.3,6.3,2,Partly cloudy,27.72,30.26,25.71,17.03,91.39,13.32,109.0,1004.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),464,0,2047,2511,67833,349,0.5145,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),486.1,399.1,18.65,14.33,4.34,87.7,85.7,82.6
2023-09-20,2023,9,20,263,Monsoon,Dhaka,23.71,90.41,27.64,29.65,26.24,3.4,29.3,26.3,93.4,20.3,19.19,128.1,1005.5,12.5,7.1,80,Rain showers,27.64,29.65,26.24,20.3,93.39,19.19,128.1,1005.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),651,6,1653,2310,68484,355,0.5184,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),502.0,433.5,3.03,5.17,0.22,89.1,88.8,78.6
2023-09-21,2023,9,21,264,Monsoon,Dhaka,23.71,90.41,27.73,29.67,26.62,3.1,29.4,26.5,93.7,23.76,15.91,150.7,1006.8,11.8,5.4,3,Overcast,27.73,29.67,26.62,23.76,93.73,15.91,150.7,1006.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),446,4,1659,2109,68930,359,0.5208,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),515.4,440.6,6.92,21.02,6.05,91.5,90.7,87.3
2023-09-22,2023,9,22,265,Monsoon,Dhaka,23.71,90.41,27.94,30.44,26.35,4.1,29.5,26.3,91.8,21.25,13.5,163.9,1007.2,13.2,4.8,3,Overcast,27.94,30.44,26.35,21.25,91.85,13.5,163.9,1007.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),522,1,1766,2289,69452,360,0.5183,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),468.3,444.9,1.92,14.14,7.89,90.6,94.2,86.8
2023-09-23,2023,9,23,266,Monsoon,Dhaka,23.71,90.41,28.04,30.83,25.99,4.8,29.6,26.1,90.5,18.71,12.2,164.6,1007.1,10.8,6.4,3,Overcast,28.04,30.83,25.99,18.71,90.54,12.2,164.6,1007.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),1219,1,2082,3302,70671,361,0.5108,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),550.0,515.1,1.54,1.19,8.83,84.7,86.6,84.9
2023-09-24,2023,9,24,267,Monsoon,Dhaka,23.71,90.41,27.99,30.77,25.8,5.0,29.5,26.2,90.8,10.66,13.1,160.1,1006.0,17.5,5.5,2,Partly cloudy,27.99,30.77,25.8,10.66,90.77,13.1,160.1,1006.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),946,5,2833,3784,71617,366,0.5111,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),636.3,563.5,1.15,3.81,28.73,83.4,86.0,90.5
2023-09-25,2023,9,25,268,Monsoon,Dhaka,23.71,90.41,28.5,31.46,26.16,5.3,30.0,26.4,89.5,11.83,9.14,174.7,1005.5,20.4,5.2,61,Moderate rain,28.5,31.46,26.16,11.83,89.53,9.14,174.7,1005.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),457,4,3129,3590,72074,370,0.5134,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),672.1,577.4,31.18,5.15,19.88,90.2,83.9,89.4
2023-09-26,2023,9,26,269,Monsoon,Dhaka,23.71,90.41,29.17,32.56,26.5,6.1,30.3,25.7,82.5,9.16,4.03,238.8,1005.6,11.3,6.1,3,Overcast,29.17,32.56,26.5,9.16,82.49,4.03,238.8,1005.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),324,1,3143,3468,72398,371,0.5124,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),652.1,569.1,17.03,18.65,14.33,91.4,87.7,85.7
2023-09-27,2023,9,27,270,Monsoon,Dhaka,23.71,90.41,28.31,30.84,25.99,4.9,29.6,25.5,86.1,5.79,5.58,318.0,1005.1,5.6,2.7,80,Rain showers,28.31,30.84,25.99,5.79,86.06,5.58,318.0,1005.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),395,0,2946,3341,72793,371,0.5097,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),615.6,558.8,20.3,3.03,5.17,93.4,89.1,88.8
2023-09-28,2023,9,28,271,Monsoon,Dhaka,23.71,90.41,29.02,32.32,25.07,7.2,30.3,26.1,85.4,0.59,7.09,339.2,1003.5,12.2,5.8,3,Overcast,29.02,32.32,25.07,0.59,85.38,7.09,339.2,1003.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),481,0,2122,2603,73274,371,0.5063,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),620.6,568.0,23.76,6.92,21.02,93.7,91.5,90.7
2023-09-29,2023,9,29,272,Monsoon,Dhaka,23.71,90.41,28.43,30.57,26.94,3.6,30.0,26.8,91.9,4.08,7.85,73.7,1003.0,6.0,1.4,95,Thunderstorm,28.43,30.57,26.94,4.08,91.89,7.85,73.7,1003.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),542,3,1654,2199,73816,374,0.5067,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),623.4,545.9,21.25,1.92,14.14,91.8,90.6,94.2
2023-09-30,2023,9,30,273,Monsoon,Dhaka,23.71,90.41,27.74,30.18,26.12,4.1,29.3,26.0,91.5,6.01,13.39,125.4,1003.6,14.5,6.4,61,Moderate rain,27.74,30.18,26.12,6.01,91.51,13.39,125.4,1003.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),658,4,1738,2400,74474,378,0.5076,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),543.3,546.6,18.71,1.54,1.19,90.5,84.7,86.6
2023-10-01,2023,10,1,274,Post-Monsoon,Dhaka,23.71,90.41,27.96,30.89,26.03,4.9,29.5,26.0,90.0,7.77,11.27,148.4,1003.6,15.1,7.1,61,Moderate rain,27.96,30.89,26.03,7.77,90.01,11.27,148.4,1003.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),305,2,2074,2381,74779,380,0.5082,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),451.7,544.0,10.66,1.15,3.81,90.8,83.4,86.0
2023-10-02,2023,10,2,275,Post-Monsoon,Dhaka,23.71,90.41,27.49,30.03,25.39,4.6,29.2,26.3,93.9,7.24,12.56,136.3,1004.8,11.6,7.8,80,Rain showers,27.49,30.03,25.39,7.24,93.91,12.56,136.3,1004.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),384,2,1984,2370,75163,382,0.5082,DENV-2 (dominant 70%),Critical,DGHS/WHO/PMC anchored estimates (daily distribution),441.3,556.7,11.83,31.18,5.15,89.5,90.2,83.9
